0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.2654438614845276,0.9123893976211548,4.062064533627563e-07,0.3262859284877777,0.9027096033096313,-0.03602583706378937,0.3866414725780487,0.8585573434829712,-0.04880610108375549,0.4282994866371155,0.8179314136505127,-0.05857175216078758,0.4633232355117798,0.7836062908172607,-0.06807760894298553,0.3591766059398651,0.7337318658828735,-0.02152154967188835,0.3897712826728821,0.6600679755210876,-0.040093302726745605,0.40843942761421204,0.6110104918479919,-0.056875649839639664,0.4255659282207489,0.5720464587211609,-0.0689125806093216,0.3212893009185791,0.7157256007194519,-0.016606532037258148,0.33252421021461487,0.6254767179489136,-0.03337324410676956,0.3409659266471863,0.5656885504722595,-0.04938650503754616,0.3498932123184204,0.5193700790405273,-0.06097042188048363,0.2841896116733551,0.7163554430007935,-0.016540082171559334,0.29856571555137634,0.6323360204696655,-0.03667184337973595,0.30403435230255127,0.5858651399612427,-0.046691298484802246,0.30862048268318176,0.5505306124687195,-0.05172734707593918,0.2494489550590515,0.7312386631965637,-0.020076623186469078,0.26728492975234985,0.6703177690505981,-0.03959488496184349,0.275789350271225,0.6333788633346558,-0.04605219513177872,0.2816397249698639,0.6038839817047119,-0.04824220389127731,Hello
0.26447048783302307,0.9216461181640625,5.296884069139196e-07,0.3255259096622467,0.9051172733306885,-0.03016127273440361,0.3856211304664612,0.8584899306297302,-0.0429813414812088,0.4282955527305603,0.8147330284118652,-0.05374286696314812,0.46409493684768677,0.7792412042617798,-0.06423182040452957,0.3579674959182739,0.7348957061767578,-0.016924753785133362,0.38946473598480225,0.6629854440689087,-0.03626592829823494,0.40866199135780334,0.6138123273849487,-0.05415483936667442,0.4256975054740906,0.5730772614479065,-0.06653697788715363,0.32186397910118103,0.716559112071991,-0.01594819687306881,0.3356929421424866,0.6281448602676392,-0.032261934131383896,0.3430227041244507,0.5708321928977966,-0.048537369817495346,0.3510916233062744,0.524283230304718,-0.05992630869150162,0.286074161529541,0.7172514200210571,-0.01928553730249405,0.298289030790329,0.6362171173095703,-0.03697291016578674,0.30506154894828796,0.5880372524261475,-0.04635884612798691,0.31392908096313477,0.550230860710144,-0.05152535066008568,0.25072336196899414,0.7335060834884644,-0.025875665247440338,0.2664477229118347,0.6731695532798767,-0.041520386934280396,0.27657458186149597,0.6364610195159912,-0.045396916568279266,0.287398099899292,0.6064940094947815,-0.04617404565215111,Hello
0.2848074436187744,0.8746281266212463,7.251152851495135e-07,0.3559933006763458,0.8539416790008545,-0.028106538578867912,0.4162881076335907,0.8171602487564087,-0.0438663549721241,0.4605661630630493,0.7744247317314148,-0.058363914489746094,0.500033974647522,0.7411242127418518,-0.07331433147192001,0.38545024394989014,0.6918616890907288,-0.022439265623688698,0.42348161339759827,0.6230407357215881,-0.04511071741580963,0.4480013847351074,0.5750489830970764,-0.06432851403951645,0.46925830841064453,0.5334003567695618,-0.0772927850484848,0.3476833999156952,0.6649665236473083,-0.02457527257502079,0.3667696416378021,0.570609986782074,-0.04472646489739418,0.3810707628726959,0.5089480876922607,-0.06366442888975143,0.3938455283641815,0.4573672115802765,-0.07580950111150742,0.3090266287326813,0.660002589225769,-0.03016439452767372,0.3124023675918579,0.5670695304870605,-0.05154229700565338,0.32044804096221924,0.5034045577049255,-0.06644707918167114,0.3300733268260956,0.4512801766395569,-0.07473823428153992,0.271179735660553,0.6746721267700195,-0.038128919899463654,0.2707218527793884,0.6001325845718384,-0.056094251573085785,0.2743835747241974,0.5512292385101318,-0.06209388002753258,0.28121140599250793,0.5102889537811279,-0.06385590881109238,Hello
0.3159691095352173,0.8287004232406616,5.974791861262929e-07,0.3869941830635071,0.815972089767456,-0.02422175370156765,0.4496566653251648,0.7802711725234985,-0.036049455404281616,0.4921928644180298,0.7399646639823914,-0.047615744173526764,0.5321912169456482,0.7169719338417053,-0.05971940979361534,0.42156705260276794,0.6548241376876831,-0.014724252745509148,0.45727020502090454,0.5880972743034363,-0.03426177054643631,0.4786176085472107,0.5459473133087158,-0.05116397514939308,0.49609309434890747,0.510973334312439,-0.06286568939685822,0.38068363070487976,0.627397894859314,-0.017924416810274124,0.4020082652568817,0.5379404425621033,-0.03434125706553459,0.41788309812545776,0.4835278391838074,-0.049805063754320145,0.4318433701992035,0.43781834840774536,-0.06050688773393631,0.3385610580444336,0.6226990222930908,-0.02503199689090252,0.347964346408844,0.5347390174865723,-0.04315847530961037,0.3549292981624603,0.47866034507751465,-0.05639275163412094,0.3652059733867645,0.4298553168773651,-0.06491801887750626,0.2957444190979004,0.6378962993621826,-0.034550417214632034,0.2877129018306732,0.573998212814331,-0.05221531167626381,0.28484582901000977,0.530450165271759,-0.059279028326272964,0.28684988617897034,0.4887552857398987,-0.06261195242404938,Hello
0.3162845969200134,0.8297685384750366,5.24306585703016e-07,0.38766664266586304,0.8195613622665405,-0.02619655430316925,0.4494030475616455,0.7827954888343811,-0.0375545509159565,0.4910293519496918,0.7391504049301147,-0.04797830432653427,0.529233455657959,0.7152422070503235,-0.05868862196803093,0.42055022716522217,0.6577988862991333,-0.01723502203822136,0.45889589190483093,0.5923507809638977,-0.035601627081632614,0.4810580611228943,0.5508045554161072,-0.05180233344435692,0.49879056215286255,0.5144373178482056,-0.0632764995098114,0.3817712664604187,0.6297186017036438,-0.018951408565044403,0.406782865524292,0.5376795530319214,-0.03494446352124214,0.42338675260543823,0.4805838465690613,-0.050175320357084274,0.4361085295677185,0.4322425127029419,-0.06064334884285927,0.341266006231308,0.6240249276161194,-0.02447746880352497,0.3501497507095337,0.5358408689498901,-0.04210389405488968,0.35785162448883057,0.47878342866897583,-0.055468350648880005,0.3676685392856598,0.42965415120124817,-0.06399442255496979,0.29868853092193604,0.6363644599914551,-0.03252734616398811,0.29120591282844543,0.5710405111312866,-0.049129702150821686,0.29043832421302795,0.5278027057647705,-0.05608835816383362,0.29420962929725647,0.48747023940086365,-0.05969084054231644,Hello
0.3409545123577118,0.7957062721252441,5.32058493263321e-07,0.41028690338134766,0.7920103669166565,-0.025120887905359268,0.47336259484291077,0.7559570074081421,-0.03632642701268196,0.5141825675964355,0.7132415175437927,-0.046515826135873795,0.5522642135620117,0.6976068615913391,-0.05756707116961479,0.446636438369751,0.6298249363899231,-0.02139372006058693,0.483517050743103,0.5618726015090942,-0.04161980748176575,0.5055055618286133,0.5195591449737549,-0.057724326848983765,0.5239351987838745,0.48421400785446167,-0.06909822672605515,0.4066457450389862,0.6036056280136108,-0.023948542773723602,0.4310663938522339,0.5144273042678833,-0.0425574965775013,0.44723808765411377,0.45996153354644775,-0.057891152799129486,0.460789293050766,0.41467148065567017,-0.06834305077791214,0.3656526505947113,0.599510908126831,-0.030059054493904114,0.3752463757991791,0.5100900530815125,-0.05062513425946236,0.38311272859573364,0.4510355591773987,-0.06533140689134598,0.39329901337623596,0.40100589394569397,-0.07456798851490021,0.3230299651622772,0.6137613654136658,-0.03840864822268486,0.3145303726196289,0.546231746673584,-0.05837823078036308,0.31188398599624634,0.5015583634376526,-0.06772738695144653,0.3145972788333893,0.4592440724372864,-0.07284728437662125,Hello
0.35632315278053284,0.772101104259491,5.40389066827629e-07,0.4261433780193329,0.7735766172409058,-0.028083866462111473,0.48889562487602234,0.7407346963882446,-0.039306968450546265,0.5287659168243408,0.6963725090026855,-0.048705387860536575,0.5661171674728394,0.6850919723510742,-0.05805617570877075,0.46515244245529175,0.6058131456375122,-0.019409287720918655,0.5045767426490784,0.5415186882019043,-0.03722759708762169,0.5283108353614807,0.5001703500747681,-0.05196606367826462,0.5475504398345947,0.4655373692512512,-0.0627090111374855,0.4268544614315033,0.5784237384796143,-0.019163692370057106,0.45248231291770935,0.4922662079334259,-0.03560574725270271,0.4685022234916687,0.4403162896633148,-0.04927273839712143,0.4818638861179352,0.39831939339637756,-0.058655958622694016,0.3879280388355255,0.573088526725769,-0.02294326201081276,0.3971376419067383,0.4868500828742981,-0.04205741360783577,0.40421396493911743,0.43186110258102417,-0.05637023597955704,0.41348665952682495,0.38626256585121155,-0.06521464884281158,0.3467406928539276,0.5857591032981873,-0.029403898864984512,0.33547839522361755,0.5175703167915344,-0.04885166138410568,0.32952046394348145,0.47277289628982544,-0.059115324169397354,0.3293290138244629,0.4296216368675232,-0.06480921059846878,Hello
0.352012574672699,0.771869957447052,5.008934067518567e-07,0.4242424964904785,0.7718155384063721,-0.028065012767910957,0.4874870181083679,0.7406342625617981,-0.03932059183716774,0.5295377373695374,0.7012478113174438,-0.04899001494050026,0.5660876035690308,0.6875983476638794,-0.058460671454668045,0.46511954069137573,0.606268584728241,-0.01902811974287033,0.505545437335968,0.5407797694206238,-0.0351603701710701,0.5288796424865723,0.499560683965683,-0.04934784024953842,0.5472858548164368,0.4646957218647003,-0.05987722426652908,0.42762017250061035,0.5778805017471313,-0.018545694649219513,0.4540965259075165,0.49093177914619446,-0.03299418464303017,0.47062405943870544,0.43853503465652466,-0.04652702063322067,0.482612669467926,0.3966173529624939,-0.05606675148010254,0.38873666524887085,0.5708675980567932,-0.021891558542847633,0.3981321454048157,0.48450204730033875,-0.03841950744390488,0.40469643473625183,0.4316888451576233,-0.051901236176490784,0.4118640720844269,0.3883357048034668,-0.06047922372817993,0.34755951166152954,0.5817927122116089,-0.02798445150256157,0.33692213892936707,0.5140437483787537,-0.04478219524025917,0.33213597536087036,0.4699918031692505,-0.05367351323366165,0.33149731159210205,0.4289495050907135,-0.058577120304107666,Hello
0.37110933661460876,0.7511752247810364,4.815711918126908e-07,0.43760544061660767,0.7525131106376648,-0.02364000864326954,0.5004357099533081,0.7208613157272339,-0.032685309648513794,0.5411046743392944,0.6837913393974304,-0.04093507304787636,0.5760489702224731,0.6746931076049805,-0.04948233813047409,0.47992709279060364,0.5908336639404297,-0.015481616370379925,0.5176244974136353,0.5292322039604187,-0.030381590127944946,0.5397343039512634,0.4915812909603119,-0.043300557881593704,0.5573425889015198,0.4585781395435333,-0.053022224456071854,0.44366225600242615,0.5634089112281799,-0.016770727932453156,0.47208139300346375,0.4818471074104309,-0.03016708791255951,0.48842138051986694,0.43172261118888855,-0.04231300950050354,0.5001673698425293,0.39076972007751465,-0.0511888712644577,0.40506675839424133,0.5556578040122986,-0.0216293353587389,0.4173949956893921,0.47215259075164795,-0.03740416094660759,0.42554357647895813,0.4200291335582733,-0.05054222419857979,0.43367037177085876,0.3768848776817322,-0.059342026710510254,0.3626326322555542,0.5645629167556763,-0.02888665348291397,0.35572028160095215,0.49963295459747314,-0.04523496329784393,0.352197527885437,0.4572140574455261,-0.05399797856807709,0.3523566722869873,0.4167691767215729,-0.05929070711135864,Hello
0.3867287337779999,0.7271559238433838,4.970405029780522e-07,0.4497430920600891,0.7263332605361938,-0.0252977404743433,0.507198691368103,0.6989635825157166,-0.0382695272564888,0.5479593276977539,0.6714657545089722,-0.05033950135111809,0.5851083993911743,0.6634849309921265,-0.06246611475944519,0.49424564838409424,0.569928765296936,-0.01904616877436638,0.5285628437995911,0.5115922689437866,-0.03532739728689194,0.5495407581329346,0.4769614040851593,-0.0494287870824337,0.5668121576309204,0.4460567235946655,-0.059847019612789154,0.45831599831581116,0.5434596538543701,-0.02085491083562374,0.48375576734542847,0.4674929976463318,-0.03520394489169121,0.4989870488643646,0.4209837019443512,-0.04759692773222923,0.5108968019485474,0.38114070892333984,-0.056848540902137756,0.4187106192111969,0.5364050269126892,-0.026459263637661934,0.4300089478492737,0.45787104964256287,-0.042734477669000626,0.4375835061073303,0.40825045108795166,-0.05473712831735611,0.44666385650634766,0.3653807044029236,-0.06272312998771667,0.3751109838485718,0.5449492335319519,-0.03468006104230881,0.36741191148757935,0.4782903492450714,-0.05045241862535477,0.3645132780075073,0.4345278739929199,-0.05809596925973892,0.3667299747467041,0.3920542001724243,-0.0627809688448906,Hello
